time,channel_idx
6.8359375,-1
11.23046875,-1
11.71875,-1
12.20703125,-1
19.04296875,-1
19.53125,-1
20.01953125,-1
20.5078125,-1
20.99609375,-1
29.296875,-1
30.2734375,-1
31.25,-1
32.2265625,-1
42.48046875,-1
54.19921875,-1
64.94140625,-1
75.1953125,-1
90.33203125,-1
99.12109375,-1
595.21484375,-1
603.515625,-1
624.51171875,-1
633.30078125,-1
645.5078125,-1
704.1015625,-1
708.49609375,-1
708.984375,-1
713.8671875,-1
714.84375,-1
716.30859375,-1
725.5859375,-1
726.5625,-1
734.86328125,-1
736.328125,-1
738.28125,-1
747.0703125,-1
749.0234375,-1
758.7890625,-1
783.69140625,-1
789.55078125,-1
790.52734375,-1
797.8515625,-1
798.33984375,-1
798.828125,-1
799.31640625,-1
799.8046875,-1
800.78125,-1
809.5703125,-1
810.546875,-1
823.73046875,-1
824.70703125,-1
836.9140625,-1
1221.19140625,-1
1230.46875,-1
1239.2578125,-1
1240.72265625,-1
1250.48828125,-1
1251.953125,-1
1262.6953125,-1
1275.87890625,-1
1458.49609375,-1
1773.4375,-1
1810.546875,-1
1842.28515625,-1
1866.69921875,-1
1877.9296875,-1
1893.06640625,-1
1905.2734375,-1
1929.6875,-1
1950.1953125,-1
1956.54296875,-1
1957.03125,-1
1957.51953125,-1
1961.9140625,-1
1962.40234375,-1
1962.890625,-1
1963.8671875,-1
1965.8203125,-1
1970.703125,-1
1974.12109375,-1
1974.609375,-1
1975.09765625,-1
1975.5859375,-1
1976.07421875,-1
1982.91015625,-1
1983.3984375,-1
1983.88671875,-1
1984.375,-1
1984.86328125,-1
1985.3515625,-1
1985.83984375,-1
1986.328125,-1
1986.81640625,-1
1993.65234375,-1
1994.140625,-1
1994.62890625,-1
1995.1171875,-1
1995.60546875,-1
1996.09375,-1
1996.58203125,-1
1997.0703125,-1
1997.55859375,-1
2005.37109375,-1
2005.859375,-1
2006.34765625,-1
2006.8359375,-1
2007.32421875,-1
2007.8125,-1
2008.30078125,-1
2008.7890625,-1
2009.765625,-1
2017.08984375,-1
2018.06640625,-1
2018.5546875,-1
2019.53125,-1
2020.5078125,-1
2030.76171875,-1
2032.2265625,-1
2476.5625,-1
2477.5390625,-1
2480.95703125,-1
2481.93359375,-1
2484.86328125,-1
2485.3515625,-1
2486.328125,-1
2493.65234375,-1
2507.32421875,-1
2519.53125,-1
2532.2265625,-1
2540.52734375,-1
2550.29296875,-1
2557.12890625,-1
2562.01171875,-1
2562.98828125,-1
2569.82421875,-1
2571.77734375,-1
2578.125,-1
2579.1015625,-1
2581.54296875,-1
2586.42578125,-1
2606.4453125,-1
2617.1875,-1
3761.71875,-1
3769.04296875,-1
3774.4140625,-1
3784.1796875,-1
3794.43359375,-1
3795.41015625,-1
3801.26953125,-1
3809.5703125,-1
3811.03515625,-1
3818.359375,-1
3856.93359375,-1
3896.484375,-1
3906.73828125,-1
3908.203125,-1
3917.48046875,-1
3928.22265625,-1
3940.4296875,-1
4019.04296875,-1
4092.28515625,-1
4093.26171875,-1
4101.07421875,-1
4175.29296875,-1
4185.546875,-1
4194.82421875,-1
4201.171875,-1
4209.47265625,-1
4219.7265625,-1
4221.6796875,-1
4231.93359375,-1
4245.60546875,-1
4271.97265625,-1
4475.5859375,-1
4486.81640625,-1
4555.6640625,-1
4564.94140625,-1
4572.265625,-1
4572.75390625,-1
4573.2421875,-1
4583.984375,-1
4584.47265625,-1
4584.9609375,-1
4585.44921875,-1
4585.9375,-1
4592.28515625,-1
4592.7734375,-1
4593.26171875,-1
4593.75,-1
4594.23828125,-1
4594.7265625,-1
4602.05078125,-1
4602.5390625,-1
4603.02734375,-1
4603.515625,-1
4604.00390625,-1
4604.4921875,-1
4604.98046875,-1
4605.46875,-1
4605.95703125,-1
4614.2578125,-1
4614.74609375,-1
4615.234375,-1
4615.72265625,-1
4616.2109375,-1
4616.69921875,-1
4617.1875,-1
4617.67578125,-1
4618.65234375,-1
4625.9765625,-1
