time,channel_idx
1004.39453125,-1
1007.32421875,-1
1014.16015625,-1
1018.06640625,-1
1021.97265625,-1
1025.87890625,-1
3200.68359375,-1
3205.56640625,-1
3208.0078125,-1
3215.8203125,-1
3218.75,-1
3222.65625,-1
3226.07421875,-1
3230.46875,-1
3234.375,-1
3763.671875,-1
3766.11328125,-1
3768.5546875,-1
3770.99609375,-1
3773.92578125,-1
3777.34375,-1
3781.25,-1
3784.1796875,-1
3788.0859375,-1
4121.09375,-1
4123.53515625,-1
4128.41796875,-1
4136.23046875,-1
4138.671875,-1
4142.08984375,-1
4145.99609375,-1
4148.92578125,-1
4152.83203125,-1
4770.5078125,-1
4772.94921875,-1
4775.390625,-1
4778.3203125,-1
4781.73828125,-1
4785.64453125,-1
4788.57421875,-1
4792.48046875,-1
6283.203125,-1
6285.64453125,-1
6286.1328125,-1
6289.0625,-1
6292.48046875,-1
6295.8984375,-1
6299.8046875,-1
6302.734375,-1
6666.9921875,-1
6669.921875,-1
6671.875,-1
6674.31640625,-1
6676.7578125,-1
6679.19921875,-1
6682.12890625,-1
6685.05859375,-1
6688.96484375,-1
6692.3828125,-1
6696.2890625,-1
7216.30859375,-1
7218.75,-1
7224.12109375,-1
7226.5625,-1
7229.4921875,-1
7233.3984375,-1
7236.81640625,-1
7240.72265625,-1
8090.8203125,-1
8093.26171875,-1
8095.703125,-1
8098.14453125,-1
8101.07421875,-1
8104.00390625,-1
8107.91015625,-1
8111.328125,-1
8115.234375,-1
8119.62890625,-1
9088.37890625,-1
9090.8203125,-1
9093.26171875,-1
9096.19140625,-1
9098.6328125,-1
9101.5625,-1
9105.46875,-1
9108.88671875,-1
9112.79296875,-1
9120.1171875,-1
9673.828125,-1
9676.26953125,-1
9678.7109375,-1
9684.08203125,-1
9686.5234375,-1
9689.94140625,-1
9693.84765625,-1
9696.77734375,-1
9700.68359375,-1
10044.921875,-1
10047.36328125,-1
10047.8515625,-1
10050.78125,-1
10054.19921875,-1
10058.10546875,-1
10061.5234375,-1
10500.48828125,-1
10502.9296875,-1
10505.37109375,-1
10508.30078125,-1
10511.23046875,-1
10515.13671875,-1
10518.5546875,-1
10522.4609375,-1
10527.34375,-1
11112.3046875,-1
11114.74609375,-1
11115.234375,-1
11117.67578125,-1
11125.48828125,-1
11128.90625,-1
11131.8359375,-1
11621.09375,-1
11623.046875,-1
11630.37109375,-1
11633.30078125,-1
11636.71875,-1
11640.13671875,-1
11643.5546875,-1
11647.4609375,-1
11655.2734375,-1
12120.60546875,-1
12131.34765625,-1
12133.7890625,-1
12137.6953125,-1
12141.11328125,-1
12144.53125,-1
12680.6640625,-1
12683.10546875,-1
12683.59375,-1
12686.03515625,-1
12687.01171875,-1
12690.4296875,-1
12693.84765625,-1
13196.77734375,-1
13199.70703125,-1
13203.61328125,-1
13206.54296875,-1
13210.44921875,-1
14048.33984375,-1
14050.78125,-1
14051.26953125,-1
14053.7109375,-1
14581.54296875,-1
14583.984375,-1
14587.890625,-1
14591.30859375,-1
14595.703125,-1
14599.609375,-1
14603.02734375,-1
15200.68359375,-1
15203.125,-1
15203.61328125,-1
15206.0546875,-1
15207.03125,-1
15209.9609375,-1
15213.37890625,-1
15217.28515625,-1
15545.8984375,-1
15548.33984375,-1
15551.26953125,-1
15553.7109375,-1
15554.6875,-1
15557.6171875,-1
15561.5234375,-1
16131.34765625,-1
16133.7890625,-1
16134.27734375,-1
16136.71875,-1
16137.6953125,-1
16140.625,-1
16144.53125,-1
16147.94921875,-1
16150.87890625,-1
16777.83203125,-1
16780.2734375,-1
16785.64453125,-1
16788.0859375,-1
16791.015625,-1
16794.921875,-1
16798.33984375,-1
16802.24609375,-1
17025.390625,-1
17027.83203125,-1
17030.2734375,-1
17033.203125,-1
17036.62109375,-1
17040.0390625,-1
17043.45703125,-1
17047.36328125,-1
17055.17578125,-1
17742.1875,-1
17744.62890625,-1
17747.55859375,-1
17750.0,-1
17750.48828125,-1
17753.90625,-1
17757.32421875,-1
17761.23046875,-1
18112.3046875,-1
18114.74609375,-1
18117.1875,-1
18119.62890625,-1
18122.0703125,-1
18125.0,-1
18127.9296875,-1
18131.8359375,-1
18135.25390625,-1
18139.16015625,-1
18143.5546875,-1
18146.97265625,-1
18776.3671875,-1
18779.296875,-1
18782.2265625,-1
18785.64453125,-1
18789.0625,-1
18792.96875,-1
18795.8984375,-1
19740.234375,-1
19743.1640625,-1
19746.09375,-1
19749.51171875,-1
19752.9296875,-1
19756.8359375,-1
19759.765625,-1
20137.6953125,-1
20139.6484375,-1
20142.08984375,-1
20144.53125,-1
20147.4609375,-1
20149.90234375,-1
20152.83203125,-1
20156.73828125,-1
20160.15625,-1
20164.0625,-1
20750.48828125,-1
20752.9296875,-1
20753.41796875,-1
20755.859375,-1
20756.34765625,-1
20759.765625,-1
20763.671875,-1
21160.15625,-1
21162.59765625,-1
21163.0859375,-1
21165.52734375,-1
21779.296875,-1
21781.73828125,-1
21785.64453125,-1
21789.0625,-1
22179.6875,-1
22182.12890625,-1
22184.5703125,-1
22185.05859375,-1
22187.5,-1
22188.4765625,-1
22191.40625,-1
22195.3125,-1
22198.73046875,-1
22638.18359375,-1
22640.625,-1
22643.06640625,-1
22645.5078125,-1
22647.94921875,-1
22650.390625,-1
22653.3203125,-1
22656.25,-1
22660.15625,-1
22663.57421875,-1
22666.9921875,-1
23022.4609375,-1
23025.390625,-1
23028.3203125,-1
23031.73828125,-1
23035.64453125,-1
23039.0625,-1
23631.34765625,-1
23638.18359375,-1
23640.625,-1
23641.11328125,-1
23643.5546875,-1
23644.53125,-1
23647.4609375,-1
23651.3671875,-1
23654.78515625,-1
23657.71484375,-1
24194.3359375,-1
24196.77734375,-1
24199.21875,-1
24201.66015625,-1
24204.58984375,-1
24207.51953125,-1
24211.42578125,-1
24214.84375,-1
24218.26171875,-1
24660.15625,-1
24663.0859375,-1
24666.9921875,-1
24670.41015625,-1
24674.8046875,-1
24678.22265625,-1
24681.640625,-1
25111.328125,-1
25115.72265625,-1
25118.65234375,-1
25121.58203125,-1
25125.0,-1
25128.90625,-1
25768.06640625,-1
25770.99609375,-1
25773.92578125,-1
25777.34375,-1
25780.76171875,-1
25784.66796875,-1
26260.7421875,-1
26267.578125,-1
26270.01953125,-1
26270.5078125,-1
26272.94921875,-1
26650.87890625,-1
26653.3203125,-1
26657.2265625,-1
26660.64453125,-1
26664.0625,-1
27050.78125,-1
27053.7109375,-1
27057.6171875,-1
27061.03515625,-1
27064.94140625,-1
27612.3046875,-1
27614.74609375,-1
27615.234375,-1
27617.67578125,-1
27618.65234375,-1
27621.58203125,-1
27625.0,-1
27628.90625,-1
28218.26171875,-1
28225.09765625,-1
28227.5390625,-1
28228.02734375,-1
28230.46875,-1
28230.95703125,-1
28234.375,-1
28238.28125,-1
28241.69921875,-1
28510.7421875,-1
28518.06640625,-1
28520.5078125,-1
28525.390625,-1
28528.3203125,-1
28531.73828125,-1
28535.15625,-1
28538.57421875,-1
28542.48046875,-1
28547.36328125,-1
28550.29296875,-1
29256.8359375,-1
29258.7890625,-1
29261.23046875,-1
29264.16015625,-1
29267.08984375,-1
29270.5078125,-1
29273.92578125,-1
29277.83203125,-1
30250.9765625,-1
30253.41796875,-1
30255.859375,-1
30256.34765625,-1
30258.7890625,-1
30259.765625,-1
30262.6953125,-1
30266.11328125,-1
30269.53125,-1
30737.79296875,-1
30748.53515625,-1
30750.9765625,-1
30754.8828125,-1
30758.30078125,-1
30762.20703125,-1
31000.48828125,-1
31002.44140625,-1
31007.32421875,-1
31009.765625,-1
31012.6953125,-1
31015.625,-1
31019.53125,-1
31022.94921875,-1
31026.85546875,-1
31030.76171875,-1
31722.65625,-1
31725.09765625,-1
31725.5859375,-1
31728.515625,-1
31731.93359375,-1
31735.83984375,-1
32106.4453125,-1
32108.88671875,-1
32109.375,-1
32111.81640625,-1
32112.3046875,-1
32115.72265625,-1
32119.62890625,-1
32786.62109375,-1
32789.0625,-1
32789.55078125,-1
32791.9921875,-1
32792.48046875,-1
32795.8984375,-1
32799.8046875,-1
32803.22265625,-1
33063.96484375,-1
33070.80078125,-1
33073.2421875,-1
33073.73046875,-1
33076.171875,-1
33712.890625,-1
33715.8203125,-1
33719.23828125,-1
33722.65625,-1
33726.5625,-1
33730.46875,-1
34043.45703125,-1
34045.8984375,-1
34046.38671875,-1
34048.828125,-1
34049.8046875,-1
34052.734375,-1
34056.640625,-1
34060.05859375,-1
34062.98828125,-1
34601.5625,-1
34604.4921875,-1
34606.93359375,-1
34614.74609375,-1
34618.1640625,-1
34621.09375,-1
35084.9609375,-1
35087.890625,-1
35090.33203125,-1
35090.8203125,-1
35094.23828125,-1
35098.14453125,-1
35101.5625,-1
35744.140625,-1
35746.58203125,-1
35749.0234375,-1
35749.51171875,-1
35752.44140625,-1
35755.859375,-1
35759.27734375,-1
35763.18359375,-1
35766.11328125,-1
37181.15234375,-1
