time,channel_idx
1.953125,-1
4.39453125,-1
4.8828125,-1
5.37109375,-1
10.7421875,-1
11.23046875,-1
12.6953125,-1
13.671875,-1
22.94921875,-1
23.92578125,-1
35.64453125,-1
38.0859375,-1
44.43359375,-1
223.6328125,-1
232.421875,-1
268.5546875,-1
280.76171875,-1
288.57421875,-1
302.734375,-1
312.98828125,-1
323.73046875,-1
330.078125,-1
332.51953125,-1
342.7734375,-1
417.48046875,-1
487.3046875,-1
500.9765625,-1
621.58203125,-1
1671.38671875,-1
1741.2109375,-1
1752.9296875,-1
1767.08984375,-1
1790.52734375,-1
1797.36328125,-1
1826.66015625,-1
1873.046875,-1
1895.5078125,-1
1915.52734375,-1
1973.14453125,-1
1982.91015625,-1
2001.953125,-1
2039.0625,-1
2055.6640625,-1
2095.21484375,-1
2105.95703125,-1
2118.1640625,-1
2128.41796875,-1
2141.6015625,-1
2255.37109375,-1
2326.66015625,-1
2385.7421875,-1
2463.8671875,-1
2491.2109375,-1
2494.140625,-1
2524.90234375,-1
2535.64453125,-1
2546.875,-1
2680.6640625,-1
2748.53515625,-1
2785.64453125,-1
2852.5390625,-1
2862.79296875,-1
2944.82421875,-1
2984.375,-1
2993.65234375,-1
3036.62109375,-1
3096.6796875,-1
3110.83984375,-1
3145.01953125,-1
3193.359375,-1
3196.77734375,-1
3205.078125,-1
3279.296875,-1
3305.17578125,-1
3331.0546875,-1
3349.609375,-1
3371.58203125,-1
3386.71875,-1
3417.96875,-1
3437.5,-1
3476.07421875,-1
3500.48828125,-1
3532.71484375,-1
3537.59765625,-1
3642.08984375,-1
3688.96484375,-1
3708.984375,-1
3787.59765625,-1
3878.41796875,-1
3890.13671875,-1
3908.203125,-1
3913.0859375,-1
3974.12109375,-1
3993.65234375,-1
4005.37109375,-1
4289.0625,-1
4359.86328125,-1
4407.2265625,-1
4459.47265625,-1
4470.703125,-1
4486.328125,-1
4514.6484375,-1
4530.2734375,-1
4539.0625,-1
4550.29296875,-1
4563.4765625,-1
4614.74609375,-1
4641.6015625,-1
4650.87890625,-1
4674.31640625,-1
4708.49609375,-1
4715.8203125,-1
4727.5390625,-1
4741.2109375,-1
4902.83203125,-1
4914.55078125,-1
4924.31640625,-1
4930.6640625,-1
4942.3828125,-1
4988.76953125,-1
4997.55859375,-1
5007.8125,-1
5052.734375,-1
5090.8203125,-1
5097.65625,-1
5120.60546875,-1
5144.53125,-1
5170.8984375,-1
5175.29296875,-1
5250.9765625,-1
5280.2734375,-1
5357.421875,-1
5370.60546875,-1
5382.8125,-1
5397.4609375,-1
5408.69140625,-1
5480.46875,-1
5523.4375,-1
5536.62109375,-1
5727.05078125,-1
5730.95703125,-1
5738.28125,-1
5768.06640625,-1
5778.3203125,-1
5786.1328125,-1
5834.9609375,-1
5842.7734375,-1
5875.48828125,-1
5910.64453125,-1
5951.171875,-1
5997.55859375,-1
6005.859375,-1
6015.625,-1
6029.78515625,-1
6046.875,-1
6064.94140625,-1
6111.328125,-1
6132.8125,-1
6217.7734375,-1
6228.515625,-1
6234.375,-1
6279.296875,-1
6293.9453125,-1
6339.35546875,-1
6348.14453125,-1
6361.81640625,-1
6374.51171875,-1
6397.4609375,-1
6405.76171875,-1
6421.38671875,-1
6451.66015625,-1
6460.44921875,-1
6473.6328125,-1
6481.4453125,-1
6501.953125,-1
6533.69140625,-1
6553.22265625,-1
6578.61328125,-1
6588.8671875,-1
6666.015625,-1
6717.7734375,-1
6820.3125,-1
7068.84765625,-1
7513.671875,-1
7596.19140625,-1
7598.14453125,-1
7607.421875,-1
7620.1171875,-1
7635.25390625,-1
7660.15625,-1
7667.96875,-1
7702.1484375,-1
7714.35546875,-1
7724.12109375,-1
7761.23046875,-1
7768.5546875,-1
7790.0390625,-1
7796.38671875,-1
7954.58984375,-1
8168.45703125,-1
8170.8984375,-1
8205.56640625,-1
8218.75,-1
8249.0234375,-1
8272.4609375,-1
8285.64453125,-1
8302.734375,-1
8462.890625,-1
8475.09765625,-1
8510.7421875,-1
8530.2734375,-1
8537.59765625,-1
8574.70703125,-1
8597.65625,-1
8604.4921875,-1
8648.4375,-1
8682.6171875,-1
8774.4140625,-1
8804.19921875,-1
8826.171875,-1
8871.09375,-1
8879.8828125,-1
8892.578125,-1
8920.8984375,-1
8932.12890625,-1
8938.4765625,-1
8959.47265625,-1
8967.7734375,-1
8976.5625,-1
9009.27734375,-1
9017.578125,-1
9030.76171875,-1
9050.29296875,-1
9084.47265625,-1
9090.8203125,-1
9130.859375,-1
9244.140625,-1
9488.28125,-1
9544.43359375,-1
9552.24609375,-1
9583.49609375,-1
9729.98046875,-1
9750.48828125,-1
9779.78515625,-1
9791.50390625,-1
9857.421875,-1
9859.375,-1
9887.20703125,-1
9911.1328125,-1
9921.38671875,-1
9933.59375,-1
9953.125,-1
9957.51953125,-1
9969.23828125,-1
10147.94921875,-1
10276.3671875,-1
11022.94921875,-1
11058.59375,-1
11185.546875,-1
11236.81640625,-1
11266.11328125,-1
11293.45703125,-1
11300.78125,-1
11316.89453125,-1
11321.77734375,-1
11325.68359375,-1
11358.88671875,-1
11369.140625,-1
11661.62109375,-1
11714.35546875,-1
11765.13671875,-1
11771.97265625,-1
11784.1796875,-1
11794.921875,-1
11812.01171875,-1
11823.2421875,-1
11884.765625,-1
11889.6484375,-1
11910.64453125,-1
11957.03125,-1
11964.84375,-1
11979.4921875,-1
11996.09375,-1
12011.23046875,-1
12023.92578125,-1
12031.73828125,-1
12047.36328125,-1
12079.58984375,-1
12100.09765625,-1
12107.421875,-1
12153.3203125,-1
12165.52734375,-1
12180.17578125,-1
12187.5,-1
12200.1953125,-1
12229.4921875,-1
12236.328125,-1
12254.8828125,-1
12269.53125,-1
12279.78515625,-1
12291.50390625,-1
12329.1015625,-1
12455.078125,-1
12464.35546875,-1
12471.6796875,-1
12492.1875,-1
12545.41015625,-1
12563.96484375,-1
12577.1484375,-1
12605.95703125,-1
12618.1640625,-1
12628.41796875,-1
12650.87890625,-1
12671.38671875,-1
12955.078125,-1
12979.98046875,-1
13010.7421875,-1
13021.484375,-1
13033.203125,-1
13085.44921875,-1
13107.91015625,-1
13143.5546875,-1
13150.87890625,-1
13501.46484375,-1
13531.73828125,-1
13538.0859375,-1
13556.640625,-1
13565.91796875,-1
13918.9453125,-1
13928.7109375,-1
13987.79296875,-1
14018.5546875,-1
14212.890625,-1
14607.91015625,-1
14753.90625,-1
14765.13671875,-1
14768.06640625,-1
14776.3671875,-1
14785.64453125,-1
14816.89453125,-1
14846.19140625,-1
14894.04296875,-1
15142.08984375,-1
15374.51171875,-1
15394.53125,-1
15406.25,-1
15499.0234375,-1
15614.2578125,-1
15634.765625,-1
15655.76171875,-1
15688.96484375,-1
15706.0546875,-1
15742.1875,-1
15765.625,-1
15772.94921875,-1
15802.24609375,-1
15822.75390625,-1
15863.76953125,-1
15899.90234375,-1
15943.359375,-1
16021.484375,-1
16030.2734375,-1
16039.0625,-1
16086.42578125,-1
16109.375,-1
16152.83203125,-1
16179.19921875,-1
16200.1953125,-1
16207.03125,-1
16273.92578125,-1
16291.9921875,-1
16307.12890625,-1
16333.984375,-1
16347.16796875,-1
16549.31640625,-1
16567.87109375,-1
16598.14453125,-1
16608.88671875,-1
16622.0703125,-1
16633.7890625,-1
16645.01953125,-1
16654.78515625,-1
16674.31640625,-1
16725.09765625,-1
16981.93359375,-1
17008.7890625,-1
17050.78125,-1
17161.62109375,-1
17172.8515625,-1
17236.81640625,-1
17249.0234375,-1
17264.16015625,-1
17294.43359375,-1
17308.59375,-1
17317.3828125,-1
17331.0546875,-1
17354.98046875,-1
17368.1640625,-1
17401.3671875,-1
17415.0390625,-1
17427.734375,-1
17438.4765625,-1
17451.66015625,-1
17469.7265625,-1
17483.88671875,-1
17662.109375,-1
17687.98828125,-1
17727.5390625,-1
17748.53515625,-1
17910.64453125,-1
18156.25,-1
18227.5390625,-1
18265.13671875,-1
18551.7578125,-1
18556.640625,-1
18569.82421875,-1
18593.26171875,-1
18604.4921875,-1
18608.88671875,-1
18656.73828125,-1
18664.55078125,-1
18675.78125,-1
18706.0546875,-1
18745.1171875,-1
18750.48828125,-1
18804.19921875,-1
18818.84765625,-1
18825.1953125,-1
18846.6796875,-1
18855.46875,-1
18857.91015625,-1
18891.11328125,-1
18920.41015625,-1
18983.88671875,-1
19179.19921875,-1
19245.1171875,-1
19253.41796875,-1
19372.0703125,-1
19419.921875,-1
19429.6875,-1
19439.94140625,-1
19495.1171875,-1
19507.8125,-1
19548.828125,-1
19570.80078125,-1
19657.71484375,-1
19704.58984375,-1
19800.29296875,-1
19814.94140625,-1
20023.4375,-1
20034.66796875,-1
20062.5,-1
20068.359375,-1
20184.5703125,-1
20260.25390625,-1
20267.578125,-1
20362.3046875,-1
20372.55859375,-1
20382.8125,-1
20385.7421875,-1
20393.5546875,-1
20817.3828125,-1
20868.1640625,-1
20923.828125,-1
20942.3828125,-1
20948.2421875,-1
20973.14453125,-1
20983.88671875,-1
21002.44140625,-1
21258.30078125,-1
21267.578125,-1
21278.80859375,-1
21305.17578125,-1
21324.21875,-1
21333.0078125,-1
21402.34375,-1
21442.87109375,-1
21449.21875,-1
21468.75,-1
21486.328125,-1
21502.44140625,-1
21512.6953125,-1
21524.90234375,-1
21550.29296875,-1
21562.98828125,-1
21581.54296875,-1
21588.37890625,-1
21603.515625,-1
21616.69921875,-1
21628.41796875,-1
21642.08984375,-1
21653.80859375,-1
21677.24609375,-1
21701.66015625,-1
21713.8671875,-1
21746.09375,-1
21821.77734375,-1
21831.54296875,-1
22090.33203125,-1
22101.5625,-1
22123.046875,-1
22343.75,-1
22355.95703125,-1
22365.72265625,-1
22383.7890625,-1
22395.99609375,-1
22416.015625,-1
22423.33984375,-1
22494.62890625,-1
22542.96875,-1
22589.35546875,-1
22599.609375,-1
22607.91015625,-1
23108.3984375,-1
23109.86328125,-1
23120.60546875,-1
23204.58984375,-1
23307.12890625,-1
23397.94921875,-1
23440.4296875,-1
23445.3125,-1
23502.44140625,-1
23514.6484375,-1
23561.03515625,-1
23566.89453125,-1
23670.8984375,-1
23680.17578125,-1
23689.94140625,-1
23695.3125,-1
23703.61328125,-1
23716.796875,-1
23769.04296875,-1
23787.109375,-1
23796.875,-1
24260.25390625,-1
24368.1640625,-1
24473.14453125,-1
24480.95703125,-1
24485.83984375,-1
24502.9296875,-1
24524.90234375,-1
24533.203125,-1
24551.26953125,-1
24570.3125,-1
24586.42578125,-1
24597.16796875,-1
24604.98046875,-1
24653.3203125,-1
24664.55078125,-1
24761.71875,-1
24770.5078125,-1
24788.57421875,-1
24893.5546875,-1
25018.06640625,-1
25027.34375,-1
25095.21484375,-1
25146.97265625,-1
25154.296875,-1
25164.55078125,-1
25200.1953125,-1
25208.49609375,-1
25216.30859375,-1
25225.09765625,-1
25230.46875,-1
25240.234375,-1
25253.90625,-1
25377.44140625,-1
25636.23046875,-1
25834.9609375,-1
25977.5390625,-1
25992.67578125,-1
25998.53515625,-1
26009.765625,-1
26018.5546875,-1
26041.50390625,-1
26072.265625,-1
26087.890625,-1
26123.53515625,-1
26131.34765625,-1
26267.578125,-1
26323.2421875,-1
27625.9765625,-1
28259.27734375,-1
28355.95703125,-1
28390.625,-1
28409.1796875,-1
28467.28515625,-1
28667.48046875,-1
28757.8125,-1
28760.25390625,-1
28773.92578125,-1
28801.26953125,-1
28812.01171875,-1
28991.2109375,-1
29132.8125,-1
29140.625,-1
29172.36328125,-1
29186.03515625,-1
29206.54296875,-1
29228.515625,-1
29244.140625,-1
29314.453125,-1
29378.90625,-1
29390.13671875,-1
29465.8203125,-1
29477.05078125,-1
29499.51171875,-1
29552.24609375,-1
29568.84765625,-1
29618.1640625,-1
29666.9921875,-1
29679.19921875,-1
29687.01171875,-1
29781.73828125,-1
29846.6796875,-1
29874.51171875,-1
29911.62109375,-1
29982.91015625,-1
30158.203125,-1
30166.9921875,-1
30182.12890625,-1
30200.68359375,-1
30221.19140625,-1
30306.640625,-1
30350.09765625,-1
30368.65234375,-1
30378.90625,-1
30419.43359375,-1
30562.98828125,-1
30573.2421875,-1
30596.6796875,-1
30630.859375,-1
30657.71484375,-1
30669.921875,-1
31084.9609375,-1
31094.23828125,-1
31207.03125,-1
31354.00390625,-1
31400.390625,-1
31411.62109375,-1
31438.96484375,-1
31452.63671875,-1
31466.796875,-1
31542.48046875,-1
31584.9609375,-1
31592.7734375,-1
31610.83984375,-1
31638.671875,-1
31647.4609375,-1
31694.3359375,-1
31872.0703125,-1
31916.9921875,-1
32216.796875,-1
32229.00390625,-1
32233.88671875,-1
32256.34765625,-1
32278.80859375,-1
32320.80078125,-1
32360.83984375,-1
32369.140625,-1
32383.7890625,-1
32393.06640625,-1
32502.44140625,-1
32657.71484375,-1
32666.015625,-1
33008.30078125,-1
33064.453125,-1
33073.2421875,-1
33148.4375,-1
33155.2734375,-1
33161.62109375,-1
33225.09765625,-1
33238.76953125,-1
33334.47265625,-1
33344.23828125,-1
33485.83984375,-1
33520.01953125,-1
33738.28125,-1
33986.328125,-1
34088.37890625,-1
34109.86328125,-1
34236.328125,-1
34273.92578125,-1
34371.58203125,-1
34409.66796875,-1
34440.4296875,-1
34470.21484375,-1
34476.07421875,-1
34505.859375,-1
34517.08984375,-1
34528.80859375,-1
34617.67578125,-1
34627.44140625,-1
34635.7421875,-1
34700.68359375,-1
34747.55859375,-1
34752.9296875,-1
34763.18359375,-1
34768.06640625,-1
34806.640625,-1
34895.5078125,-1
34908.69140625,-1
34923.828125,-1
34934.08203125,-1
35251.953125,-1
35325.68359375,-1
35428.22265625,-1
35499.51171875,-1
35690.4296875,-1
35712.890625,-1
35744.62890625,-1
35866.69921875,-1
35875.0,-1
35892.08984375,-1
35899.90234375,-1
36013.18359375,-1
36155.2734375,-1
36181.15234375,-1
36206.54296875,-1
36213.8671875,-1
36221.19140625,-1
36228.02734375,-1
36242.1875,-1
36287.109375,-1
36304.19921875,-1
