time,channel_idx
3.41796875,-1
3.90625,-1
5.859375,-1
6.34765625,-1
8.30078125,-1
8.7890625,-1
9.27734375,-1
10.7421875,-1
11.23046875,-1
11.71875,-1
12.20703125,-1
12.6953125,-1
14.6484375,-1
15.13671875,-1
15.625,-1
16.6015625,-1
19.04296875,-1
19.53125,-1
20.5078125,-1
22.94921875,-1
23.4375,-1
26.85546875,-1
27.34375,-1
30.76171875,-1
31.25,-1
31.73828125,-1
35.15625,-1
39.55078125,-1
40.0390625,-1
43.45703125,-1
43.9453125,-1
46.38671875,-1
46.875,-1
50.78125,-1
51.26953125,-1
55.17578125,-1
58.10546875,-1
62.5,-1
62.98828125,-1
66.40625,-1
66.89453125,-1
68.84765625,-1
70.80078125,-1
71.2890625,-1
74.70703125,-1
78.61328125,-1
79.1015625,-1
82.51953125,-1
84.9609375,-1
85.44921875,-1
87.40234375,-1
87.890625,-1
90.33203125,-1
92.28515625,-1
94.7265625,-1
98.6328125,-1
101.5625,-1
104.00390625,-1
104.4921875,-1
107.91015625,-1
110.83984375,-1
127.44140625,-1
135.25390625,-1
137.6953125,-1
141.11328125,-1
145.5078125,-1
147.4609375,-1
151.3671875,-1
159.66796875,-1
162.109375,-1
164.55078125,-1
204.58984375,-1
207.03125,-1
210.9375,-1
213.8671875,-1
220.703125,-1
227.05078125,-1
231.4453125,-1
246.09375,-1
252.9296875,-1
255.37109375,-1
261.23046875,-1
263.18359375,-1
263.671875,-1
265.625,-1
279.78515625,-1
282.2265625,-1
282.71484375,-1
293.45703125,-1
295.8984375,-1
298.828125,-1
301.26953125,-1
303.7109375,-1
311.03515625,-1
314.94140625,-1
322.265625,-1
322.75390625,-1
325.1953125,-1
327.1484375,-1
329.58984375,-1
336.42578125,-1
340.33203125,-1
344.7265625,-1
349.12109375,-1
351.5625,-1
354.98046875,-1
368.1640625,-1
370.60546875,-1
375.48828125,-1
377.9296875,-1
380.37109375,-1
382.32421875,-1
384.27734375,-1
388.671875,-1
391.11328125,-1
401.3671875,-1
403.80859375,-1
408.69140625,-1
411.62109375,-1
415.52734375,-1
417.96875,-1
420.41015625,-1
431.640625,-1
434.5703125,-1
448.73046875,-1
452.63671875,-1
457.51953125,-1
459.47265625,-1
459.9609375,-1
472.16796875,-1
477.05078125,-1
479.98046875,-1
484.86328125,-1
487.3046875,-1
492.67578125,-1
512.6953125,-1
515.13671875,-1
527.83203125,-1
529.78515625,-1
536.62109375,-1
540.0390625,-1
544.43359375,-1
546.875,-1
550.78125,-1
554.6875,-1
557.6171875,-1
566.89453125,-1
569.3359375,-1
576.66015625,-1
579.1015625,-1
581.54296875,-1
584.9609375,-1
588.37890625,-1
592.7734375,-1
595.21484375,-1
598.14453125,-1
602.5390625,-1
605.95703125,-1
608.3984375,-1
608.88671875,-1
613.28125,-1
616.2109375,-1
623.53515625,-1
626.46484375,-1
629.39453125,-1
632.32421875,-1
635.7421875,-1
639.16015625,-1
641.6015625,-1
647.4609375,-1
651.85546875,-1
653.80859375,-1
655.76171875,-1
659.1796875,-1
661.62109375,-1
663.57421875,-1
667.96875,-1
671.38671875,-1
674.31640625,-1
676.7578125,-1
683.10546875,-1
689.94140625,-1
692.3828125,-1
696.77734375,-1
699.21875,-1
699.70703125,-1
702.1484375,-1
704.58984375,-1
707.03125,-1
707.51953125,-1
708.0078125,-1
709.9609375,-1
710.44921875,-1
711.9140625,-1
712.40234375,-1
714.35546875,-1
714.84375,-1
715.33203125,-1
717.28515625,-1
717.7734375,-1
719.7265625,-1
720.21484375,-1
720.703125,-1
723.14453125,-1
723.6328125,-1
724.12109375,-1
726.5625,-1
727.05078125,-1
727.5390625,-1
729.4921875,-1
729.98046875,-1
730.46875,-1
731.93359375,-1
733.88671875,-1
734.375,-1
734.86328125,-1
737.79296875,-1
738.28125,-1
741.2109375,-1
742.1875,-1
745.1171875,-1
748.53515625,-1
752.44140625,-1
764.16015625,-1
770.01953125,-1
772.4609375,-1
772.94921875,-1
775.390625,-1
775.87890625,-1
777.83203125,-1
778.3203125,-1
780.2734375,-1
780.76171875,-1
783.203125,-1
783.69140625,-1
784.1796875,-1
784.66796875,-1
786.62109375,-1
787.109375,-1
788.57421875,-1
789.0625,-1
791.015625,-1
791.50390625,-1
794.921875,-1
795.41015625,-1
799.31640625,-1
801.7578125,-1
802.24609375,-1
803.7109375,-1
804.19921875,-1
806.15234375,-1
806.640625,-1
808.59375,-1
809.08203125,-1
810.546875,-1
811.03515625,-1
811.5234375,-1
812.98828125,-1
813.4765625,-1
814.94140625,-1
815.4296875,-1
815.91796875,-1
817.87109375,-1
818.359375,-1
