time,channel_idx
5.37109375,-1
5.859375,-1
6.34765625,-1
9.765625,-1
10.25390625,-1
10.7421875,-1
11.23046875,-1
11.71875,-1
15.625,-1
16.11328125,-1
17.578125,-1
18.06640625,-1
18.5546875,-1
19.04296875,-1
19.53125,-1
20.01953125,-1
20.5078125,-1
27.34375,-1
27.83203125,-1
28.3203125,-1
28.80859375,-1
29.296875,-1
29.78515625,-1
30.2734375,-1
30.76171875,-1
31.73828125,-1
42.48046875,-1
45.8984375,-1
46.875,-1
55.17578125,-1
55.6640625,-1
56.15234375,-1
56.640625,-1
57.6171875,-1
61.03515625,-1
62.01171875,-1
69.82421875,-1
70.80078125,-1
73.2421875,-1
74.70703125,-1
81.0546875,-1
81.54296875,-1
82.03125,-1
82.51953125,-1
86.42578125,-1
92.28515625,-1
95.21484375,-1
95.703125,-1
96.19140625,-1
97.16796875,-1
104.98046875,-1
106.4453125,-1
108.3984375,-1
109.375,-1
120.1171875,-1
134.765625,-1
146.484375,-1
158.69140625,-1
278.80859375,-1
298.828125,-1
334.47265625,-1
458.984375,-1
486.81640625,-1
565.4296875,-1
566.40625,-1
567.3828125,-1
573.73046875,-1
574.70703125,-1
575.68359375,-1
584.47265625,-1
585.44921875,-1
593.26171875,-1
594.23828125,-1
600.09765625,-1
604.98046875,-1
606.93359375,-1
613.76953125,-1
616.2109375,-1
626.46484375,-1
627.44140625,-1
637.6953125,-1
642.08984375,-1
648.92578125,-1
658.69140625,-1
664.0625,-1
672.36328125,-1
673.828125,-1
683.10546875,-1
695.80078125,-1
696.77734375,-1
703.61328125,-1
708.984375,-1
714.35546875,-1
714.84375,-1
715.33203125,-1
715.8203125,-1
716.30859375,-1
716.796875,-1
722.16796875,-1
722.65625,-1
723.14453125,-1
723.6328125,-1
724.12109375,-1
724.609375,-1
725.09765625,-1
732.421875,-1
732.91015625,-1
733.3984375,-1
733.88671875,-1
734.375,-1
735.83984375,-1
736.328125,-1
736.81640625,-1
737.3046875,-1
737.79296875,-1
738.28125,-1
745.60546875,-1
746.09375,-1
746.58203125,-1
747.0703125,-1
747.55859375,-1
748.046875,-1
748.53515625,-1
749.0234375,-1
750.0,-1
757.32421875,-1
757.8125,-1
758.30078125,-1
758.7890625,-1
759.27734375,-1
759.765625,-1
760.25390625,-1
760.7421875,-1
770.99609375,-1
771.484375,-1
771.97265625,-1
772.4609375,-1
773.4375,-1
778.3203125,-1
778.80859375,-1
783.69140625,-1
784.1796875,-1
784.66796875,-1
785.15625,-1
785.64453125,-1
786.1328125,-1
786.62109375,-1
787.109375,-1
793.45703125,-1
794.43359375,-1
797.36328125,-1
797.8515625,-1
798.33984375,-1
798.828125,-1
799.31640625,-1
806.15234375,-1
806.640625,-1
807.12890625,-1
807.6171875,-1
808.10546875,-1
808.59375,-1
809.08203125,-1
815.4296875,-1
815.91796875,-1
816.40625,-1
816.89453125,-1
817.3828125,-1
820.3125,-1
820.80078125,-1
821.2890625,-1
821.77734375,-1
825.1953125,-1
825.68359375,-1
826.171875,-1
826.66015625,-1
827.1484375,-1
829.58984375,-1
830.078125,-1
834.47265625,-1
837.890625,-1
838.37890625,-1
838.8671875,-1
839.35546875,-1
842.7734375,-1
850.09765625,-1
850.5859375,-1
851.07421875,-1
851.5625,-1
859.375,-1
860.3515625,-1
867.1875,-1
893.5546875,-1
922.8515625,-1
927.24609375,-1
928.22265625,-1
943.359375,-1
950.68359375,-1
952.1484375,-1
958.984375,-1
959.9609375,-1
1022.94921875,-1
1094.7265625,-1
1119.62890625,-1
1176.26953125,-1
1184.5703125,-1
1186.03515625,-1
1193.84765625,-1
1194.3359375,-1
1195.3125,-1
1200.68359375,-1
1201.66015625,-1
1202.63671875,-1
1211.42578125,-1
1219.23828125,-1
1230.95703125,-1
1231.4453125,-1
1232.421875,-1
1239.74609375,-1
1240.234375,-1
1240.72265625,-1
1241.69921875,-1
1242.67578125,-1
1243.65234375,-1
1248.53515625,-1
1249.51171875,-1
1250.48828125,-1
1251.46484375,-1
1252.44140625,-1
1263.18359375,-1
1323.2421875,-1
1332.03125,-1
1372.55859375,-1
1438.96484375,-1
1439.453125,-1
1439.94140625,-1
1440.4296875,-1
1445.80078125,-1
1446.2890625,-1
1446.77734375,-1
1447.265625,-1
1447.75390625,-1
1448.73046875,-1
1455.56640625,-1
1456.0546875,-1
1456.54296875,-1
1457.51953125,-1
1469.7265625,-1
1471.19140625,-1
1472.16796875,-1
1473.14453125,-1
1481.93359375,-1
1498.53515625,-1
1505.859375,-1
1511.23046875,-1
1512.20703125,-1
1517.578125,-1
1519.04296875,-1
1520.99609375,-1
1526.3671875,-1
1527.34375,-1
1534.66796875,-1
1535.15625,-1
1535.64453125,-1
1536.1328125,-1
1543.45703125,-1
1543.9453125,-1
1544.43359375,-1
1544.921875,-1
1545.41015625,-1
1545.8984375,-1
1546.38671875,-1
1554.6875,-1
1555.6640625,-1
1556.640625,-1
1559.08203125,-1
1570.80078125,-1
1576.66015625,-1
1582.03125,-1
1582.51953125,-1
1583.0078125,-1
1583.984375,-1
1593.26171875,-1
1595.703125,-1
1605.46875,-1
1607.421875,-1
1615.72265625,-1
1621.58203125,-1
1627.44140625,-1
1628.41796875,-1
1637.20703125,-1
1638.18359375,-1
1644.04296875,-1
1645.01953125,-1
1660.64453125,-1
1672.8515625,-1
1683.59375,-1
1687.98828125,-1
1699.70703125,-1
1713.8671875,-1
1722.16796875,-1
1731.4453125,-1
1734.375,-1
1742.1875,-1
1742.67578125,-1
1743.1640625,-1
1749.0234375,-1
1749.51171875,-1
1750.0,-1
1750.48828125,-1
