time,channel_idx
80.56640625,-1
83.984375,-1
98.14453125,-1
102.05078125,-1
104.98046875,-1
108.3984375,-1
111.328125,-1
132.8125,-1
137.20703125,-1
139.6484375,-1
149.90234375,-1
158.69140625,-1
166.50390625,-1
168.9453125,-1
178.7109375,-1
182.6171875,-1
187.01171875,-1
230.46875,-1
236.328125,-1
240.72265625,-1
242.67578125,-1
244.62890625,-1
249.0234375,-1
272.4609375,-1
283.203125,-1
315.4296875,-1
318.84765625,-1
321.77734375,-1
329.58984375,-1
332.51953125,-1
335.44921875,-1
349.609375,-1
356.4453125,-1
366.69921875,-1
368.65234375,-1
373.046875,-1
400.390625,-1
408.203125,-1
411.1328125,-1
415.0390625,-1
420.41015625,-1
422.36328125,-1
474.12109375,-1
478.515625,-1
480.95703125,-1
489.74609375,-1
497.55859375,-1
500.48828125,-1
519.53125,-1
521.97265625,-1
526.85546875,-1
537.109375,-1
540.52734375,-1
690.4296875,-1
692.3828125,-1
692.87109375,-1
697.265625,-1
713.8671875,-1
716.30859375,-1
729.00390625,-1
733.88671875,-1
776.85546875,-1
780.76171875,-1
783.203125,-1
797.36328125,-1
805.6640625,-1
833.49609375,-1
838.37890625,-1
850.5859375,-1
855.46875,-1
866.2109375,-1
870.60546875,-1
878.90625,-1
884.765625,-1
887.20703125,-1
899.90234375,-1
903.80859375,-1
907.71484375,-1
910.64453125,-1
921.875,-1
940.91796875,-1
942.87109375,-1
945.3125,-1
947.75390625,-1
976.5625,-1
978.515625,-1
980.95703125,-1
981.4453125,-1
983.3984375,-1
983.88671875,-1
986.328125,-1
986.81640625,-1
988.28125,-1
988.76953125,-1
989.2578125,-1
990.72265625,-1
991.2109375,-1
993.1640625,-1
993.65234375,-1
996.09375,-1
996.58203125,-1
999.0234375,-1
999.51171875,-1
1001.953125,-1
1002.44140625,-1
1005.859375,-1
1006.34765625,-1
1006.8359375,-1
1008.7890625,-1
1009.27734375,-1
1009.765625,-1
1012.6953125,-1
1013.18359375,-1
1013.671875,-1
1016.6015625,-1
1017.08984375,-1
1017.578125,-1
1020.5078125,-1
1020.99609375,-1
1024.90234375,-1
1028.80859375,-1
1036.62109375,-1
1053.22265625,-1
1330.56640625,-1
1347.16796875,-1
1353.02734375,-1
1356.4453125,-1
1365.234375,-1
1420.8984375,-1
1423.33984375,-1
1425.78125,-1
1428.7109375,-1
1432.6171875,-1
1439.94140625,-1
1457.51953125,-1
1459.9609375,-1
1461.9140625,-1
1463.8671875,-1
1464.35546875,-1
1472.16796875,-1
1476.5625,-1
1480.95703125,-1
1484.375,-1
1487.3046875,-1
1513.671875,-1
1545.41015625,-1
1547.8515625,-1
1595.21484375,-1
1598.14453125,-1
1620.60546875,-1
1631.8359375,-1
1632.32421875,-1
1638.671875,-1
1640.625,-1
1644.53125,-1
1647.94921875,-1
1651.3671875,-1
1659.1796875,-1
1670.41015625,-1
1673.33984375,-1
1676.26953125,-1
1719.7265625,-1
1727.05078125,-1
1733.3984375,-1
1750.48828125,-1
1756.8359375,-1
1761.23046875,-1
1764.16015625,-1
1776.3671875,-1
1782.2265625,-1
1792.96875,-1
1804.6875,-1
1815.91796875,-1
1822.265625,-1
1824.70703125,-1
1854.00390625,-1
1856.93359375,-1
1860.83984375,-1
1864.2578125,-1
1867.1875,-1
1874.51171875,-1
1888.18359375,-1
1899.4140625,-1
1914.0625,-1
1916.50390625,-1
1918.45703125,-1
1935.05859375,-1
1945.80078125,-1
1957.51953125,-1
1959.9609375,-1
1961.9140625,-1
1964.35546875,-1
1990.72265625,-1
1994.62890625,-1
2003.41796875,-1
2031.73828125,-1
2047.8515625,-1
2077.1484375,-1
2080.078125,-1
2083.984375,-1
2088.8671875,-1
2091.796875,-1
2094.7265625,-1
2098.6328125,-1
2106.4453125,-1
2125.9765625,-1
2133.30078125,-1
2136.71875,-1
2152.83203125,-1
2161.1328125,-1
2164.55078125,-1
2167.48046875,-1
2194.3359375,-1
2196.2890625,-1
2208.984375,-1
2211.9140625,-1
2213.8671875,-1
2220.21484375,-1
2224.609375,-1
2269.53125,-1
2281.25,-1
2284.66796875,-1
2288.0859375,-1
2301.7578125,-1
2304.6875,-1
2307.6171875,-1
2310.546875,-1
2317.3828125,-1
2320.3125,-1
2324.21875,-1
2344.7265625,-1
2347.65625,-1
2351.07421875,-1
2355.95703125,-1
2359.86328125,-1
2362.3046875,-1
2366.69921875,-1
2368.65234375,-1
2371.58203125,-1
2374.0234375,-1
2379.8828125,-1
2382.32421875,-1
2385.25390625,-1
2396.484375,-1
2403.80859375,-1
2419.921875,-1
2427.24609375,-1
2446.2890625,-1
2458.49609375,-1
2466.30859375,-1
2469.23828125,-1
2471.6796875,-1
2474.609375,-1
2491.2109375,-1
2493.65234375,-1
2497.0703125,-1
2509.765625,-1
2515.625,-1
2518.06640625,-1
2521.97265625,-1
2537.59765625,-1
2541.015625,-1
2543.9453125,-1
2562.01171875,-1
2577.1484375,-1
2602.05078125,-1
2614.74609375,-1
2630.37109375,-1
2637.20703125,-1
2647.94921875,-1
2660.64453125,-1
2667.48046875,-1
2681.640625,-1
2684.08203125,-1
2739.2578125,-1
2759.27734375,-1
2770.5078125,-1
2776.85546875,-1
2802.24609375,-1
2804.6875,-1
2812.01171875,-1
2816.40625,-1
2853.515625,-1
2871.58203125,-1
2874.0234375,-1
3033.203125,-1
3037.59765625,-1
3041.9921875,-1
3044.43359375,-1
3047.36328125,-1
3056.640625,-1
3092.28515625,-1
3094.23828125,-1
3137.6953125,-1
3152.83203125,-1
3163.57421875,-1
3170.41015625,-1
3197.265625,-1
3199.70703125,-1
3201.66015625,-1
3202.1484375,-1
3204.58984375,-1
3207.03125,-1
3208.984375,-1
3209.47265625,-1
3211.42578125,-1
3211.9140625,-1
3213.8671875,-1
3214.35546875,-1
3216.30859375,-1
3216.796875,-1
3217.28515625,-1
3219.7265625,-1
3220.21484375,-1
3222.65625,-1
3223.14453125,-1
3223.6328125,-1
3226.07421875,-1
3226.5625,-1
3227.05078125,-1
3229.98046875,-1
3230.46875,-1
3233.3984375,-1
3233.88671875,-1
3234.375,-1
3234.86328125,-1
3237.3046875,-1
3237.79296875,-1
3238.28125,-1
3241.2109375,-1
3241.69921875,-1
